frame,sx,sy,gx,gy
36430,78,142,-62,0
36431,79,142,-60,0
36432,80,142,-58,0
36433,81,142,-57,0
36434,82,142,-55,0
36435,83,142,-53,0
36436,84,142,-51,0
36437,85,142,-49,0
36438,86,142,-48,0
36439,87,142,-46,0
36440,88,142,-44,0
36441,89,142,-42,0
36442,90,142,-41,0
36443,91,142,-39,0
36444,92,142,-37,0
36445,93,142,-35,0
36446,94,142,-33,0
36447,95,142,-32,0
36448,96,142,-30,0
36449,97,142,-28,0
36450,98,142,-26,0
36451,99,142,-24,0
36452,100,142,-23,0
36453,101,142,-21,0
36454,102,142,-19,0
36455,103,142,-17,0
36456,104,142,-16,0
36457,105,142,-14,0
36458,106,142,-12,0
36459,107,142,-10,0
36460,108,142,-8,0
36461,109,142,-7,0
36462,110,142,-5,0
36463,111,142,-3,0
36464,112,142,-1,0
36465,113,142,0,0
36466,114,142,0,0
36467,115,142,0,0
36468,116,142,0,0
36469,117,142,0,0
36470,118,142,0,0
36471,119,142,0,0
36472,120,142,0,0
36473,121,142,0,0
36474,122,142,0,0
36475,123,142,0,0
36476,124,142,0,0
36477,125,142,0,0
36478,126,142,0,0
36479,127,142,0,0
36480,128,142,0,0
36481,129,142,0,0
36482,130,142,0,0
36483,131,142,0,0
36484,132,142,0,0
36485,133,142,0,0
36486,134,142,0,0
36487,135,142,0,0
36488,136,142,0,0
36489,137,142,0,0
36490,138,142,0,0
36491,139,142,0,0
36492,140,142,0,0
36493,141,142,0,0
36494,142,142,0,0
36495,143,142,0,0
36496,144,142,1,0
36497,145,142,3,0
36498,146,142,5,0
36499,147,142,7,0
36500,148,142,8,0
36501,149,142,10,0
36502,150,142,12,0
36503,151,142,14,0
36504,152,142,16,0
36505,153,142,17,0
36506,154,142,19,0
36507,155,142,21,0
36508,156,142,23,0
36509,157,142,24,0
36510,158,142,26,0
36511,159,142,28,0
36512,160,142,30,0
36513,161,142,32,0
36514,162,142,33,0
36515,163,142,35,0
36516,164,142,37,0
36517,165,142,39,0
36518,166,142,41,0
36519,167,142,42,0
36520,168,142,44,0
36521,169,142,46,0
36522,170,142,48,0
36523,171,142,49,0
36524,172,142,51,0
36525,173,142,53,0
36526,174,142,55,0
36527,175,142,57,0
36528,176,142,58,0
36529,177,142,60,0
36530,178,142,62,0
36531,179,142,64,0
36532,180,142,66,0
36533,181,142,67,0
36534,182,142,69,0
36535,183,142,71,0
36536,184,142,73,0
36537,185,142,74,0
36538,186,142,76,0
36539,187,142,78,0
36540,188,142,80,0
36541,189,142,82,0
36542,190,142,83,0
36543,191,142,85,0
36544,192,142,87,0
36545,193,142,89,0
36546,194,142,91,0
36547,195,142,92,0
36548,196,142,94,0
36549,197,142,96,0
36550,198,142,98,0
36551,199,142,100,0
36552,200,142,100,0
36553,201,142,100,0
36554,202,142,100,0
36555,203,142,100,0
36556,204,142,100,0
36557,205,142,100,0
36558,206,142,100,0
36559,207,142,100,0
36560,208,142,100,0
36561,209,142,100,0
36562,210,142,100,0
36563,211,142,100,0
36564,212,142,100,0
36565,213,142,100,0
36566,214,142,100,0
36567,215,142,100,0
36568,216,142,100,0
36569,217,142,100,0
36570,218,142,100,0
36571,219,142,100,0
36572,220,142,100,0
36573,221,142,100,0
36574,222,142,100,0
36575,223,142,100,0
36576,224,142,100,0
36577,225,142,100,0
36578,226,142,100,0
36579,227,142,100,0
36580,228,142,100,0
36581,229,142,100,0
36582,230,142,100,0
36583,231,142,100,0
36584,232,142,100,0
36585,233,142,100,0
36586,234,142,100,0
36587,235,142,100,0
36588,236,142,100,0
36589,237,142,100,0
36590,238,142,100,0
36591,239,142,100,0
36592,240,142,100,0
36593,241,142,100,0
36594,242,142,100,0
36595,243,142,100,0
36596,244,142,100,0
36597,245,142,100,0
36598,246,142,100,0
36599,247,142,100,0
36600,248,142,100,0
36601,249,142,100,0
36602,250,142,100,0
36603,251,142,100,0
36604,252,142,100,0
36605,253,142,100,0
36606,254,142,100,0
36607,255,142,100,0
36608,0,143,-100,0
36609,1,143,-100,0
36610,2,143,-100,0
36611,3,143,-100,0
36612,4,143,-100,0
36613,5,143,-100,0
36614,6,143,-100,0
36615,7,143,-100,0
36616,8,143,-100,0
36617,9,143,-100,0
36618,10,143,-100,0
36619,11,143,-100,0
36620,12,143,-100,0
36621,13,143,-100,0
36622,14,143,-100,0
36623,15,143,-100,0
36624,16,143,-100,0
36625,17,143,-100,0
36626,18,143,-100,0
36627,19,143,-100,0
36628,20,143,-100,0
36629,21,143,-100,0
36630,22,143,-100,0
36631,23,143,-100,0
36632,24,143,-100,0
36633,25,143,-100,0
36634,26,143,-100,0
36635,27,143,-100,0
36636,28,143,-100,0
36637,29,143,-100,0
36638,30,143,-100,0
36639,31,143,-100,0
36640,32,143,-100,0
36641,33,143,-100,0
36642,34,143,-100,0
36643,35,143,-100,0
36644,36,143,-100,0
36645,37,143,-100,0
36646,38,143,-100,0
36647,39,143,-100,0
36648,40,143,-100,0
36649,41,143,-100,0
36650,42,143,-100,0
36651,43,143,-100,0
36652,44,143,-100,0
36653,45,143,-100,0
36654,46,143,-100,0
36655,47,143,-100,0
36656,48,143,-100,0
36657,49,143,-100,0
36658,50,143,-100,0
36659,51,143,-100,0
36660,52,143,-100,0
36661,53,143,-100,0
36662,54,143,-100,0
36663,55,143,-100,0
36664,56,143,-100,0
36665,57,143,-100,0
36666,58,143,-98,0
36667,59,143,-96,0
36668,60,143,-94,0
36669,61,143,-92,0
36670,62,143,-91,0
36671,63,143,-89,0
36672,64,143,-87,0
36673,65,143,-85,0
36674,66,143,-83,0
36675,67,143,-82,0
36676,68,143,-80,0
36677,69,143,-78,0
36678,70,143,-76,0
36679,71,143,-74,0
36680,72,143,-73,0
36681,73,143,-71,0
36682,74,143,-69,0
36683,75,143,-67,0
36684,76,143,-66,0
36685,77,143,-64,0
36686,78,143,-62,0
36687,79,143,-60,0
36688,80,143,-58,0
36689,81,143,-57,0
36690,82,143,-55,0
36691,83,143,-53,0
36692,84,143,-51,0
36693,85,143,-49,0
36694,86,143,-48,0
36695,87,143,-46,0
36696,88,143,-44,0
36697,89,143,-42,0
36698,90,143,-41,0
36699,91,143,-39,0
36700,92,143,-37,0
36701,93,143,-35,0
36702,94,143,-33,0
36703,95,143,-32,0
36704,96,143,-30,0
36705,97,143,-28,0
36706,98,143,-26,0
36707,99,143,-24,0
36708,100,143,-23,0
36709,101,143,-21,0
36710,102,143,-19,0
36711,103,143,-17,0
36712,104,143,-16,0
36713,105,143,-14,0
36714,106,143,-12,0
36715,107,143,-10,0
36716,108,143,-8,0
36717,109,143,-7,0
36718,110,143,-5,0
36719,111,143,-3,0
36720,112,143,-1,0
36721,113,143,0,0
36722,114,143,0,0
36723,115,143,0,0
36724,116,143,0,0
36725,117,143,0,0
36726,118,143,0,0
36727,119,143,0,0
36728,120,143,0,0
36729,121,143,0,0
36730,122,143,0,0
36731,123,143,0,0
36732,124,143,0,0
36733,125,143,0,0
36734,126,143,0,0
36735,127,143,0,0
36736,128,143,0,0
36737,129,143,0,0
36738,130,143,0,0
36739,131,143,0,0
36740,132,143,0,0
36741,133,143,0,0
36742,134,143,0,0
36743,135,143,0,0
36744,136,143,0,0
36745,137,143,0,0
36746,138,143,0,0
36747,139,143,0,0
36748,140,143,0,0
36749,141,143,0,0
36750,142,143,0,0
36751,143,143,0,0
36752,144,143,1,0
36753,145,143,3,0
36754,146,143,5,0
36755,147,143,7,0
36756,148,143,8,0
36757,149,143,10,0
36758,150,143,12,0
36759,151,143,14,0
36760,152,143,16,0
36761,153,143,17,0
36762,154,143,19,0
36763,155,143,21,0
36764,156,143,23,0
36765,157,143,24,0
36766,158,143,26,0
36767,159,143,28,0
36768,160,143,30,0
36769,161,143,32,0
36770,162,143,33,0
36771,163,143,35,0
36772,164,143,37,0
36773,165,143,39,0
36774,166,143,41,0
36775,167,143,42,0
36776,168,143,44,0
36777,169,143,46,0
36778,170,143,48,0
36779,171,143,49,0
36780,172,143,51,0
36781,173,143,53,0
36782,174,143,55,0
36783,175,143,57,0
36784,176,143,58,0
36785,177,143,60,0
36786,178,143,62,0
36787,179,143,64,0
36788,180,143,66,0
36789,181,143,67,0
36790,182,143,69,0
36791,183,143,71,0
36792,184,143,73,0
36793,185,143,74,0
36794,186,143,76,0
36795,187,143,78,0
36796,188,143,80,0
36797,189,143,82,0
36798,190,143,83,0
36799,191,143,85,0
36800,192,143,87,0
36801,193,143,89,0
36802,194,143,91,0
36803,195,143,92,0
36804,196,143,94,0
36805,197,143,96,0
36806,198,143,98,0
36807,199,143,100,0
36808,200,143,100,0
36809,201,143,100,0
36810,202,143,100,0
36811,203,143,100,0
36812,204,143,100,0
36813,205,143,100,0
36814,206,143,100,0
36815,207,143,100,0
36816,208,143,100,0
36817,209,143,100,0
36818,210,143,100,0
36819,211,143,100,0
36820,212,143,100,0
36821,213,143,100,0
36822,214,143,100,0
36823,215,143,100,0
36824,216,143,100,0
36825,217,143,100,0
36826,218,143,100,0
36827,219,143,100,0
36828,220,143,100,0
36829,221,143,100,0
36830,222,143,100,0
36831,223,143,100,0
36832,224,143,100,0
36833,225,143,100,0
36834,226,143,100,0
36835,227,143,100,0
36836,228,143,100,0
36837,229,143,100,0
36838,230,143,100,0
36839,231,143,100,0
36840,232,143,100,0
36841,233,143,100,0
36842,234,143,100,0
36843,235,143,100,0
36844,236,143,100,0
36845,237,143,100,0
36846,238,143,100,0
36847,239,143,100,0
36848,240,143,100,0
36849,241,143,100,0
36850,242,143,100,0
36851,243,143,100,0
36852,244,143,100,0
36853,245,143,100,0
36854,246,143,100,0
36855,247,143,100,0
36856,248,143,100,0
36857,249,143,100,0
36858,250,143,100,0
36859,251,143,100,0
36860,252,143,100,0
36861,253,143,100,0
36862,254,143,100,0
36863,255,143,100,0
36864,0,144,-99,0
36865,1,144,-99,0
36866,2,144,-99,0
36867,3,144,-99,0
36868,4,144,-99,0
36869,5,144,-99,0
36870,6,144,-99,0
36871,7,144,-99,0
36872,8,144,-99,0
36873,9,144,-99,0
36874,10,144,-99,0
36875,11,144,-99,0
36876,12,144,-99,0
36877,13,144,-99,0
36878,14,144,-99,1
36879,15,144,-99,1
36880,16,144,-99,1
36881,17,144,-99,1
36882,18,144,-99,1
36883,19,144,-99,1
36884,20,144,-99,1
36885,21,144,-99,1
36886,22,144,-99,1
36887,23,144,-99,1
36888,24,144,-99,1
36889,25,144,-99,1
36890,26,144,-99,1
36891,27,144,-99,1
36892,28,144,-99,1
36893,29,144,-99,1
36894,30,144,-99,1
36895,31,144,-99,1
36896,32,144,-99,1
36897,33,144,-99,1
36898,34,144,-99,1
36899,35,144,-99,1
36900,36,144,-99,1
36901,37,144,-99,1
36902,38,144,-99,1
36903,39,144,-99,1
36904,40,144,-99,1
36905,41,144,-99,1
36906,42,144,-99,1
36907,43,144,-99,1
36908,44,144,-99,1
36909,45,144,-99,1
36910,46,144,-99,1
36911,47,144,-99,1
36912,48,144,-99,1
36913,49,144,-99,1
36914,50,144,-99,1
36915,51,144,-99,1
36916,52,144,-99,1
36917,53,144,-99,1
36918,54,144,-99,1
36919,55,144,-99,1
36920,56,144,-99,1
36921,57,144,-99,1
36922,58,144,-98,1
36923,59,144,-96,1
36924,60,144,-94,1
36925,61,144,-92,1
36926,62,144,-91,1
36927,63,144,-89,1
36928,64,144,-87,1
36929,65,144,-85,1
36930,66,144,-83,1
36931,67,144,-82,1
36932,68,144,-80,1
36933,69,144,-78,1
36934,70,144,-76,1
36935,71,144,-74,1
36936,72,144,-73,1
36937,73,144,-71,1
36938,74,144,-69,1
36939,75,144,-67,1
36940,76,144,-66,1
36941,77,144,-64,1
36942,78,144,-62,1
36943,79,144,-60,1
36944,80,144,-58,1
36945,81,144,-57,1
36946,82,144,-55,1
36947,83,144,-53,1
36948,84,144,-51,1
36949,85,144,-49,1
36950,86,144,-48,1
36951,87,144,-46,1
36952,88,144,-44,1
36953,89,144,-42,1
36954,90,144,-41,1
36955,91,144,-39,1
36956,92,144,-37,1
36957,93,144,-35,1
36958,94,144,-33,1
36959,95,144,-32,1
36960,96,144,-30,1
36961,97,144,-28,1
36962,98,144,-26,1
36963,99,144,-24,1
36964,100,144,-23,1
36965,101,144,-21,1
36966,102,144,-19,1
36967,103,144,-17,1
36968,104,144,-16,1
36969,105,144,-14,1
36970,106,144,-12,1
36971,107,144,-10,1
36972,108,144,-8,1
36973,109,144,-7,1
36974,110,144,-5,1
36975,111,144,-3,1
36976,112,144,-1,1
36977,113,144,0,1
36978,114,144,0,1
36979,115,144,0,1
36980,116,144,0,1
36981,117,144,0,1
36982,118,144,0,1
36983,119,144,0,1
36984,120,144,0,1
36985,121,144,0,1
36986,122,144,0,1
36987,123,144,0,1
36988,124,144,0,1
36989,125,144,0,1
36990,126,144,0,1
36991,127,144,0,1
36992,128,144,0,1
36993,129,144,0,1
36994,130,144,0,1
36995,131,144,0,1
36996,132,144,0,1
36997,133,144,0,1
36998,134,144,0,1
36999,135,144,0,1
37000,136,144,0,1
37001,137,144,0,1
37002,138,144,0,1
37003,139,144,0,1
37004,140,144,0,1
37005,141,144,0,1
37006,142,144,0,1
37007,143,144,0,1
37008,144,144,1,1
37009,145,144,3,1
37010,146,144,5,1
37011,147,144,7,1
37012,148,144,8,1
37013,149,144,10,1
37014,150,144,12,1
37015,151,144,14,1
37016,152,144,16,1
37017,153,144,17,1
37018,154,144,19,1
37019,155,144,21,1
37020,156,144,23,1
37021,157,144,24,1
37022,158,144,26,1
37023,159,144,28,1
37024,160,144,30,1
37025,161,144,32,1
37026,162,144,33,1
37027,163,144,35,1
37028,164,144,37,1
37029,165,144,39,1
37030,166,144,41,1
37031,167,144,42,1
37032,168,144,44,1
37033,169,144,46,1
37034,170,144,48,1
37035,171,144,49,1
37036,172,144,51,1
37037,173,144,53,1
37038,174,144,55,1
37039,175,144,57,1
37040,176,144,58,1
37041,177,144,60,1
37042,178,144,62,1
37043,179,144,64,1
37044,180,144,66,1
37045,181,144,67,1
37046,182,144,69,1
37047,183,144,71,1
37048,184,144,73,1
37049,185,144,74,1
37050,186,144,76,1
37051,187,144,78,1
37052,188,144,80,1
37053,189,144,82,1
37054,190,144,83,1
37055,191,144,85,1
37056,192,144,87,1
37057,193,144,89,1
37058,194,144,91,1
37059,195,144,92,1
37060,196,144,94,1
37061,197,144,96,1
37062,198,144,98,1
37063,199,144,99,1
37064,200,144,99,1
37065,201,144,99,1
37066,202,144,99,1
37067,203,144,99,1
37068,204,144,99,1
37069,205,144,99,1
37070,206,144,99,1
37071,207,144,99,1
37072,208,144,99,1
37073,209,144,99,1
37074,210,144,99,1
37075,211,144,99,1
37076,212,144,99,1
37077,213,144,99,1
37078,214,144,99,1
37079,215,144,99,1
37080,216,144,99,1
37081,217,144,99,1
37082,218,144,99,1
37083,219,144,99,1
37084,220,144,99,1
37085,221,144,99,1
37086,222,144,99,1
37087,223,144,99,1
37088,224,144,99,1
37089,225,144,99,1
37090,226,144,99,1
37091,227,144,99,1
37092,228,144,99,1
37093,229,144,99,1
37094,230,144,99,1
37095,231,144,99,1
37096,232,144,99,1
37097,233,144,99,1
37098,234,144,99,1
37099,235,144,99,1
37100,236,144,99,1
37101,237,144,99,1
37102,238,144,99,1
37103,239,144,99,1
37104,240,144,99,1
37105,241,144,99,1
37106,242,144,99,1
37107,243,144,99,0
37108,244,144,99,0
37109,245,144,99,0
37110,246,144,99,0
37111,247,144,99,0
37112,248,144,99,0
37113,249,144,99,0
37114,250,144,99,0
37115,251,144,99,0
37116,252,144,99,0
37117,253,144,99,0
37118,254,144,99,0
37119,255,144,99,0
37120,0,145,-99,1
37121,1,145,-99,1
37122,2,145,-99,1
37123,3,145,-99,1
37124,4,145,-99,1
37125,5,145,-99,1
37126,6,145,-99,1
37127,7,145,-99,1
37128,8,145,-99,1
37129,9,145,-99,1
37130,10,145,-99,1
37131,11,145,-99,1
37132,12,145,-99,1
37133,13,145,-99,1
37134,14,145,-99,2
37135,15,145,-99,2
37136,16,145,-99,2
37137,17,145,-99,2
37138,18,145,-99,2
37139,19,145,-99,2
37140,20,145,-99,2
37141,21,145,-99,2
37142,22,145,-99,2
37143,23,145,-99,2
37144,24,145,-99,2
37145,25,145,-99,2
37146,26,145,-99,2
37147,27,145,-99,2
37148,28,145,-99,2
37149,29,145,-99,2
37150,30,145,-99,2
37151,31,145,-99,2
37152,32,145,-99,2
37153,33,145,-99,2
37154,34,145,-99,2
37155,35,145,-99,2
37156,36,145,-99,2
37157,37,145,-99,2
37158,38,145,-99,2
37159,39,145,-99,2
37160,40,145,-99,2
37161,41,145,-99,2
37162,42,145,-99,2
37163,43,145,-99,2
37164,44,145,-99,2
37165,45,145,-99,2
37166,46,145,-99,2
37167,47,145,-98,2
37168,48,145,-98,2
37169,49,145,-98,2
37170,50,145,-98,2
37171,51,145,-98,2
37172,52,145,-98,2
37173,53,145,-98,2
37174,54,145,-98,2
37175,55,145,-98,2
37176,56,145,-98,2
37177,57,145,-98,2
37178,58,145,-98,3
37179,59,145,-96,3
37180,60,145,-94,3
37181,61,145,-92,3
37182,62,145,-91,3
37183,63,145,-89,3
37184,64,145,-87,3
37185,65,145,-85,3
37186,66,145,-83,3
37187,67,145,-82,3
37188,68,145,-80,3
37189,69,145,-78,3
37190,70,145,-76,3
37191,71,145,-74,3
37192,72,145,-73,3
37193,73,145,-71,3
37194,74,145,-69,3
37195,75,145,-67,3
37196,76,145,-66,3
37197,77,145,-64,3
37198,78,145,-62,3
37199,79,145,-60,3
37200,80,145,-58,3
37201,81,145,-57,3
37202,82,145,-55,3
37203,83,145,-53,3
37204,84,145,-51,3
37205,85,145,-49,3
37206,86,145,-48,3
37207,87,145,-46,3
37208,88,145,-44,3
37209,89,145,-42,3
37210,90,145,-41,3
37211,91,145,-39,3
37212,92,145,-37,3
37213,93,145,-35,3
37214,94,145,-33,3
37215,95,145,-32,3
37216,96,145,-30,3
37217,97,145,-28,3
37218,98,145,-26,3
37219,99,145,-24,3
37220,100,145,-23,3
37221,101,145,-21,3
37222,102,145,-19,3
37223,103,145,-17,3
37224,104,145,-16,3
37225,105,145,-14,3
37226,106,145,-12,3
37227,107,145,-10,3
37228,108,145,-8,3
37229,109,145,-7,3
37230,110,145,-5,3
37231,111,145,-3,3
37232,112,145,-1,3
37233,113,145,0,3
37234,114,145,0,3
37235,115,145,0,3
37236,116,145,0,3
37237,117,145,0,3
37238,118,145,0,3
37239,119,145,0,3
37240,120,145,0,3
37241,121,145,0,3
37242,122,145,0,3
37243,123,145,0,3
37244,124,145,0,3
37245,125,145,0,3
37246,126,145,0,3
37247,127,145,0,3
37248,128,145,0,3
37249,129,145,0,3
37250,130,145,0,3
37251,131,145,0,3
37252,132,145,0,3
37253,133,145,0,3
37254,134,145,0,3
37255,135,145,0,3
37256,136,145,0,3
37257,137,145,0,3
37258,138,145,0,3
37259,139,145,0,3
37260,140,145,0,3
37261,141,145,0,3
37262,142,145,0,3
37263,143,145,0,3
37264,144,145,1,3
37265,145,145,3,3
37266,146,145,5,3
37267,147,145,7,3
37268,148,145,8,3
37269,149,145,10,3
37270,150,145,12,3
37271,151,145,16,3
37272,152,145,16,3
37273,153,145,17,3
37274,154,145,19,3
37275,155,145,21,3
37276,156,145,23,3
37277,157,145,24,3
37278,158,145,26,3
37279,159,145,28,3
37280,160,145,30,3
37281,161,145,32,3
37282,162,145,33,3
37283,163,145,35,3
37284,164,145,37,3
37285,165,145,39,3
37286,166,145,41,3
37287,167,145,42,3
37288,168,145,44,3
37289,169,145,46,3
37290,170,145,48,3
37291,171,145,49,3
37292,172,145,51,3
37293,173,145,53,3
37294,174,145,55,3
37295,175,145,57,3
37296,176,145,58,3
37297,177,145,60,3
37298,178,145,62,3
37299,179,145,64,3
37300,180,145,66,3
37301,181,145,67,3
37302,182,145,69,3
37303,183,145,71,3
37304,184,145,73,3
37305,185,145,74,3
37306,186,145,76,3
37307,187,145,78,3
37308,188,145,80,3
37309,189,145,82,3
37310,190,145,83,3
37311,191,145,85,3
37312,192,145,87,3
37313,193,145,89,3
37314,194,145,91,3
37315,195,145,92,3
37316,196,145,94,3
37317,197,145,96,3
37318,198,145,98,3
37319,199,145,98,2
37320,200,145,98,2
37321,201,145,98,2
37322,202,145,98,2
37323,203,145,98,2
37324,204,145,98,2
37325,205,145,98,2
37326,206,145,98,2
37327,207,145,98,2
37328,208,145,98,2
37329,209,145,98,2
37330,210,145,99,2
37331,211,145,99,2
37332,212,145,99,2
37333,213,145,99,2
37334,214,145,99,2
37335,215,145,99,2
37336,216,145,99,2
37337,217,145,99,2
37338,218,145,99,2
37339,219,145,99,2
37340,220,145,99,2
37341,221,145,99,2
37342,222,145,99,2
37343,223,145,99,2
37344,224,145,99,2
37345,225,145,99,2
37346,226,145,99,2
37347,227,145,99,2
37348,228,145,99,2
37349,229,145,99,2
37350,230,145,99,2
37351,231,145,99,2
37352,232,145,99,2
37353,233,145,99,2
37354,234,145,99,2
37355,235,145,99,2
37356,236,145,99,2
37357,237,145,99,2
37358,238,145,99,2
37359,239,145,99,2
37360,240,145,99,2
37361,241,145,99,2
37362,242,145,99,2
37363,243,145,99,1
37364,244,145,99,1
37365,245,145,99,1
37366,246,145,99,1
37367,247,145,99,1
37368,248,145,99,1
37369,249,145,99,1
37370,250,145,99,1
37371,251,145,99,1
37372,252,145,99,1
37373,253,145,99,1
37374,254,145,99,1
37375,255,145,99,1
37376,0,146,-99,2
37377,1,146,-99,2
37378,2,146,-99,2
37379,3,146,-99,2
37380,4,146,-99,2
37381,5,146,-99,2
37382,6,146,-99,2
37383,7,146,-99,2
37384,8,146,-99,2
37385,9,146,-99,2
37386,10,146,-99,2
37387,11,146,-99,2
37388,12,146,-99,2
37389,13,146,-99,2
37390,14,146,-98,2
37391,15,146,-98,2
37392,16,146,-98,2
37393,17,146,-98,2
37394,18,146,-98,2
37395,19,146,-98,2
37396,20,146,-98,2
37397,21,146,-98,2
37398,22,146,-98,2
37399,23,146,-98,2
37400,24,146,-98,2
37401,25,146,-98,2
37402,26,146,-98,2
37403,27,146,-98,2
37404,28,146,-98,2
37405,29,146,-98,2
37406,30,146,-98,2
37407,31,146,-98,2
37408,32,146,-98,2
37409,33,146,-98,2
37410,34,146,-98,2
37411,35,146,-98,2
37412,36,146,-98,2
37413,37,146,-98,2
37414,38,146,-98,2
37415,39,146,-98,3
37416,40,146,-98,3
37417,41,146,-98,3
37418,42,146,-98,3
37419,43,146,-98,3
37420,44,146,-98,3
37421,45,146,-98,3
37422,46,146,-98,3
37423,47,146,-98,3
37424,48,146,-98,3
37425,49,146,-98,3
37426,50,146,-98,3
37427,51,146,-98,3
37428,52,146,-98,3
37429,53,146,-98,3
37430,54,146,-97,4
37431,55,146,-97,4
37432,56,146,-97,4
37433,57,146,-97,4
37434,58,146,-97,4
37435,59,146,-96,5
37436,60,146,-94,5
37437,61,146,-92,5
37438,62,146,-91,5
37439,63,146,-89,5
37440,64,146,-87,5
37441,65,146,-85,5
37442,66,146,-83,5
37443,67,146,-82,5
37444,68,146,-80,5
37445,69,146,-78,5
37446,70,146,-76,5
37447,71,146,-74,5
37448,72,146,-73,5
37449,73,146,-71,5
37450,74,146,-69,5
37451,75,146,-67,5
37452,76,146,-66,5
37453,77,146,-64,5
37454,78,146,-62,5
37455,79,146,-60,5
37456,80,146,-58,5
37457,81,146,-57,5
37458,82,146,-55,5
37459,83,146,-53,5
37460,84,146,-51,5
37461,85,146,-49,5
37462,86,146,-48,5
37463,87,146,-46,5
37464,88,146,-44,5
37465,89,146,-42,5
37466,90,146,-41,5
37467,91,146,-39,5
37468,92,146,-37,5
37469,93,146,-35,5
37470,94,146,-33,5
37471,95,146,-32,5
37472,96,146,-30,5
37473,97,146,-28,5
37474,98,146,-26,5
37475,99,146,-24,5
37476,100,146,-23,5
37477,101,146,-21,5
37478,102,146,-19,5
37479,103,146,-17,5
37480,104,146,-16,5
37481,105,146,-14,5
37482,106,146,-12,5
37483,107,146,-10,5
37484,108,146,-8,5
37485,109,146,-7,5
37486,110,146,-5,5
37487,111,146,-3,5
37488,112,146,-1,5
37489,113,146,0,5
37490,114,146,0,5
37491,115,146,0,5
37492,116,146,0,5
37493,117,146,0,5
37494,118,146,0,5
37495,119,146,0,5
37496,120,146,0,5
37497,121,146,0,5
37498,122,146,0,5
37499,123,146,0,5
37500,124,146,0,5
37501,125,146,0,5
37502,126,146,0,5
37503,127,146,0,5
37504,128,146,0,5
37505,129,146,0,5
37506,130,146,0,5
37507,131,146,0,5
37508,132,146,0,5
37509,133,146,0,5
37510,134,146,0,5
37511,135,146,0,5
37512,136,146,0,5
37513,137,146,0,5
37514,138,146,0,5
37515,139,146,0,5
37516,140,146,0,5
37517,141,146,0,5
37518,142,146,0,5
37519,143,146,0,5
37520,144,146,1,5
37521,145,146,3,5
37522,146,146,5,5
37523,147,146,7,5
37524,148,146,8,5
37525,149,146,10,5
37526,150,146,12,5
37527,151,146,14,5
37528,152,146,16,5
37529,153,146,17,5
37530,154,146,19,5
37531,155,146,21,5
37532,156,146,23,5
37533,157,146,24,5
37534,158,146,26,5
37535,159,146,28,5
37536,160,146,30,5
37537,161,146,32,5
37538,162,146,33,5
37539,163,146,35,5
37540,164,146,37,5
37541,165,146,39,5
37542,166,146,41,5
37543,167,146,42,5
37544,168,146,44,5
37545,169,146,46,5
37546,170,146,48,5
37547,171,146,49,5
37548,172,146,51,5
37549,173,146,53,5
37550,174,146,55,5
37551,175,146,57,5
37552,176,146,58,5
37553,177,146,60,5
37554,178,146,62,5
